timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681595302632,3235,HTTP Request compresion 1,200,OK,Thread Group 1-343,text,true,,196,16521519,19,19,http://localhost:5000/api/tasks,3234,0,1
1681595302836,3093,HTTP Request compresion 1,200,OK,Thread Group 1-344,text,true,,196,16521483,18,18,http://localhost:5000/api/tasks,3093,0,2
1681595303438,2701,HTTP Request compresion 1,200,OK,Thread Group 1-347,text,true,,196,16521491,18,18,http://localhost:5000/api/tasks,2701,0,4
1681595304275,1992,HTTP Request compresion 1,200,OK,Thread Group 1-351,text,true,,196,16521487,18,18,http://localhost:5000/api/tasks,1992,0,4
1681595303045,3247,HTTP Request compresion 1,200,OK,Thread Group 1-345,text,true,,196,16521523,17,17,http://localhost:5000/api/tasks,3247,0,5
1681595303644,2860,HTTP Request compresion 1,200,OK,Thread Group 1-348,text,true,,196,16521491,17,17,http://localhost:5000/api/tasks,2860,0,5
1681595304436,2087,HTTP Request compresion 1,200,OK,Thread Group 1-352,text,true,,196,16521487,16,16,http://localhost:5000/api/tasks,2087,0,2
1681595302441,4238,HTTP Request compresion 1,200,OK,Thread Group 1-342,text,true,,196,16521503,16,16,http://localhost:5000/api/tasks,4237,0,2
1681595302234,4474,HTTP Request compresion 1,200,OK,Thread Group 1-341,text,true,,196,16521523,15,15,http://localhost:5000/api/tasks,4474,0,2
1681595303237,3488,HTTP Request compresion 1,200,OK,Thread Group 1-346,text,true,,196,16521499,14,14,http://localhost:5000/api/tasks,3488,0,13
1681595303847,3512,HTTP Request compresion 1,200,OK,Thread Group 1-349,text,true,,196,16521487,16,16,http://localhost:5000/api/tasks,3512,0,5
1681595304040,3416,HTTP Request compresion 1,200,OK,Thread Group 1-350,text,true,,196,16521503,16,16,http://localhost:5000/api/tasks,3416,0,2
1681595305039,2764,HTTP Request compresion 1,200,OK,Thread Group 1-355,text,true,,196,16521499,16,16,http://localhost:5000/api/tasks,2763,0,3
1681595305317,2594,HTTP Request compresion 1,200,OK,Thread Group 1-356,text,true,,196,16521515,16,16,http://localhost:5000/api/tasks,2594,0,12
1681595304656,3261,HTTP Request compresion 1,200,OK,Thread Group 1-353,text,true,,196,16521519,15,15,http://localhost:5000/api/tasks,3261,0,2
1681595304848,3236,HTTP Request compresion 1,200,OK,Thread Group 1-354,text,true,,196,16521495,15,15,http://localhost:5000/api/tasks,3236,0,2
1681595305473,2660,HTTP Request compresion 1,200,OK,Thread Group 1-357,text,true,,196,16521523,14,14,http://localhost:5000/api/tasks,2660,0,1
1681595306255,1884,HTTP Request compresion 1,200,OK,Thread Group 1-361,text,true,,196,16521515,13,13,http://localhost:5000/api/tasks,1883,0,2
1681595305641,2602,HTTP Request compresion 1,200,OK,Thread Group 1-358,text,true,,196,16521491,12,12,http://localhost:5000/api/tasks,2602,0,2
1681595305855,2398,HTTP Request compresion 1,200,OK,Thread Group 1-359,text,true,,196,16521491,12,12,http://localhost:5000/api/tasks,2398,0,2
1681595306051,2279,HTTP Request compresion 1,200,OK,Thread Group 1-360,text,true,,196,16521507,11,11,http://localhost:5000/api/tasks,2279,0,1
1681595306456,1932,HTTP Request compresion 1,200,OK,Thread Group 1-362,text,true,,196,16521491,10,10,http://localhost:5000/api/tasks,1932,0,7
1681595307312,1263,HTTP Request compresion 1,200,OK,Thread Group 1-365,text,true,,196,16521499,10,10,http://localhost:5000/api/tasks,1263,0,2
1681595307336,1261,HTTP Request compresion 1,200,OK,Thread Group 1-364,text,true,,196,16521523,9,9,http://localhost:5000/api/tasks,1261,0,7
1681595306647,1961,HTTP Request compresion 1,200,OK,Thread Group 1-363,text,true,,196,16521491,8,8,http://localhost:5000/api/tasks,1961,0,2
1681595307306,1320,HTTP Request compresion 1,200,OK,Thread Group 1-366,text,true,,196,16521515,7,7,http://localhost:5000/api/tasks,1320,0,1
1681595307848,901,HTTP Request compresion 1,200,OK,Thread Group 1-369,text,true,,196,16521523,7,7,http://localhost:5000/api/tasks,901,0,1
1681595307640,1128,HTTP Request compresion 1,200,OK,Thread Group 1-368,text,true,,196,16521491,6,6,http://localhost:5000/api/tasks,1128,0,3
1681595308054,718,HTTP Request compresion 1,200,OK,Thread Group 1-370,text,true,,196,16521515,5,5,http://localhost:5000/api/tasks,718,0,1
1681595307455,1331,HTTP Request compresion 1,200,OK,Thread Group 1-367,text,true,,196,16521523,4,4,http://localhost:5000/api/tasks,1331,0,3
1681595308254,588,HTTP Request compresion 1,200,OK,Thread Group 1-371,text,true,,196,16521483,3,3,http://localhost:5000/api/tasks,588,0,2
1681595308450,588,HTTP Request compresion 1,200,OK,Thread Group 1-372,text,true,,196,16521499,3,3,http://localhost:5000/api/tasks,588,0,26
1681595308675,461,HTTP Request compresion 1,200,OK,Thread Group 1-373,text,true,,196,16521511,3,3,http://localhost:5000/api/tasks,460,0,5
1681595308857,438,HTTP Request compresion 1,200,OK,Thread Group 1-374,text,true,,196,16521503,3,3,http://localhost:5000/api/tasks,438,0,3
1681595309041,633,HTTP Request compresion 1,200,OK,Thread Group 1-375,text,true,,196,16521503,4,4,http://localhost:5000/api/tasks,633,0,2
1681595309249,747,HTTP Request compresion 1,200,OK,Thread Group 1-376,text,true,,196,16521511,4,4,http://localhost:5000/api/tasks,746,0,6
1681595309448,606,HTTP Request compresion 1,200,OK,Thread Group 1-377,text,true,,196,16521503,4,4,http://localhost:5000/api/tasks,605,0,4
1681595309654,591,HTTP Request compresion 1,200,OK,Thread Group 1-378,text,true,,196,16521495,3,3,http://localhost:5000/api/tasks,591,0,4
1681595309872,563,HTTP Request compresion 1,200,OK,Thread Group 1-379,text,true,,196,16521495,3,3,http://localhost:5000/api/tasks,563,0,3
1681595310051,512,HTTP Request compresion 1,200,OK,Thread Group 1-380,text,true,,196,16521503,3,3,http://localhost:5000/api/tasks,512,0,2
1681595310295,406,HTTP Request compresion 1,200,OK,Thread Group 1-381,text,true,,196,16521495,3,3,http://localhost:5000/api/tasks,406,0,61
1681595310546,373,HTTP Request compresion 1,200,OK,Thread Group 1-382,text,true,,196,16521487,3,3,http://localhost:5000/api/tasks,373,0,4
1681595310660,306,HTTP Request compresion 1,200,OK,Thread Group 1-383,text,true,,196,16521499,2,2,http://localhost:5000/api/tasks,305,0,2
1681595310848,317,HTTP Request compresion 1,200,OK,Thread Group 1-384,text,true,,196,16521511,2,2,http://localhost:5000/api/tasks,317,0,2
1681595311050,296,HTTP Request compresion 1,200,OK,Thread Group 1-385,text,true,,196,16521507,2,2,http://localhost:5000/api/tasks,296,0,2
1681595311254,211,HTTP Request compresion 1,200,OK,Thread Group 1-386,text,true,,196,16521487,2,2,http://localhost:5000/api/tasks,211,0,2
1681595311448,352,HTTP Request compresion 1,200,OK,Thread Group 1-387,text,true,,196,16521511,2,2,http://localhost:5000/api/tasks,351,0,1
1681595311657,273,HTTP Request compresion 1,200,OK,Thread Group 1-388,text,true,,196,16521515,2,2,http://localhost:5000/api/tasks,273,0,4
1681595311855,201,HTTP Request compresion 1,200,OK,Thread Group 1-389,text,true,,196,16521499,1,1,http://localhost:5000/api/tasks,200,0,1
1681595312247,190,HTTP Request compresion 1,200,OK,Thread Group 1-391,text,true,,196,16521483,2,2,http://localhost:5000/api/tasks,189,0,1
1681595312450,210,HTTP Request compresion 1,200,OK,Thread Group 1-392,text,true,,196,16521519,3,3,http://localhost:5000/api/tasks,210,0,2
1681595312639,168,HTTP Request compresion 1,200,OK,Thread Group 1-393,text,true,,196,16521499,2,2,http://localhost:5000/api/tasks,168,0,2
1681595312843,179,HTTP Request compresion 1,200,OK,Thread Group 1-394,text,true,,196,16521515,2,2,http://localhost:5000/api/tasks,179,0,1
1681595313049,406,HTTP Request compresion 1,200,OK,Thread Group 1-395,text,true,,196,16521499,4,4,http://localhost:5000/api/tasks,405,0,2
1681595313261,391,HTTP Request compresion 1,200,OK,Thread Group 1-396,text,true,,196,16521507,3,3,http://localhost:5000/api/tasks,391,0,1
1681595313444,276,HTTP Request compresion 1,200,OK,Thread Group 1-397,text,true,,196,16521507,3,3,http://localhost:5000/api/tasks,276,0,7
1681595313660,249,HTTP Request compresion 1,200,OK,Thread Group 1-398,text,true,,196,16521507,3,3,http://localhost:5000/api/tasks,249,0,6
1681595313848,157,HTTP Request compresion 1,200,OK,Thread Group 1-399,text,true,,196,16521523,2,2,http://localhost:5000/api/tasks,157,0,3
1681595314043,145,HTTP Request compresion 1,200,OK,Thread Group 1-400,text,true,,196,16521499,2,2,http://localhost:5000/api/tasks,144,0,2
1681595314242,159,HTTP Request compresion 1,200,OK,Thread Group 1-401,text,true,,196,16521487,2,2,http://localhost:5000/api/tasks,158,0,3
1681595314448,202,HTTP Request compresion 1,200,OK,Thread Group 1-402,text,true,,196,16521511,3,3,http://localhost:5000/api/tasks,202,0,3
1681595314639,177,HTTP Request compresion 1,200,OK,Thread Group 1-403,text,true,,196,16521503,2,2,http://localhost:5000/api/tasks,176,0,2
1681595314843,277,HTTP Request compresion 1,200,OK,Thread Group 1-404,text,true,,196,16521519,3,3,http://localhost:5000/api/tasks,277,0,2
1681595315046,196,HTTP Request compresion 1,200,OK,Thread Group 1-405,text,true,,196,16521507,2,2,http://localhost:5000/api/tasks,196,0,2
1681595315255,329,HTTP Request compresion 1,200,OK,Thread Group 1-406,text,true,,196,16521511,3,3,http://localhost:5000/api/tasks,328,0,2
1681595315659,745,HTTP Request compresion 1,200,OK,Thread Group 1-408,text,true,,196,16521483,6,6,http://localhost:5000/api/tasks,745,0,3
1681595315476,954,HTTP Request compresion 1,200,OK,Thread Group 1-407,text,true,,196,16521503,5,5,http://localhost:5000/api/tasks,954,0,2
1681595316275,467,HTTP Request compresion 1,200,OK,Thread Group 1-410,text,true,,196,16521515,6,6,http://localhost:5000/api/tasks,467,0,4
1681595316275,543,HTTP Request compresion 1,200,OK,Thread Group 1-409,text,true,,196,16521507,5,5,http://localhost:5000/api/tasks,543,0,11
1681595316354,466,HTTP Request compresion 1,200,OK,Thread Group 1-411,text,true,,196,16521499,4,4,http://localhost:5000/api/tasks,465,0,9
1681595317648,151,HTTP Request compresion 1,200,OK,Thread Group 1-418,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,151,0,1
1681595317849,155,HTTP Request compresion 1,200,OK,Thread Group 1-419,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,155,0,2
1681595318057,153,HTTP Request compresion 1,200,OK,Thread Group 1-420,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,153,0,1
1681595318247,159,HTTP Request compresion 1,200,OK,Thread Group 1-421,text,true,,196,16521491,8,8,http://localhost:5000/api/tasks,159,0,1
1681595318454,162,HTTP Request compresion 1,200,OK,Thread Group 1-422,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,161,0,1
1681595318660,154,HTTP Request compresion 1,200,OK,Thread Group 1-423,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,154,0,1
1681595318880,249,HTTP Request compresion 1,200,OK,Thread Group 1-424,text,true,,196,16521487,9,9,http://localhost:5000/api/tasks,249,0,3
1681595319057,170,HTTP Request compresion 1,200,OK,Thread Group 1-425,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,170,0,1
1681595319252,156,HTTP Request compresion 1,200,OK,Thread Group 1-426,text,true,,196,16521523,8,8,http://localhost:5000/api/tasks,155,0,1
1681595319448,142,HTTP Request compresion 1,200,OK,Thread Group 1-427,text,true,,196,16521519,8,8,http://localhost:5000/api/tasks,142,0,1
1681595319652,136,HTTP Request compresion 1,200,OK,Thread Group 1-428,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,136,0,2
1681595319858,130,HTTP Request compresion 1,200,OK,Thread Group 1-429,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,130,0,3
1681595320050,136,HTTP Request compresion 1,200,OK,Thread Group 1-430,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,136,0,1
1681595320255,154,HTTP Request compresion 1,200,OK,Thread Group 1-431,text,true,,196,16521483,8,8,http://localhost:5000/api/tasks,154,0,2
1681595320447,163,HTTP Request compresion 1,200,OK,Thread Group 1-432,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,162,0,1
1681595320656,156,HTTP Request compresion 1,200,OK,Thread Group 1-433,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,155,0,3
1681595320859,240,HTTP Request compresion 1,200,OK,Thread Group 1-434,text,true,,196,16521495,9,9,http://localhost:5000/api/tasks,240,0,2
1681595321076,224,HTTP Request compresion 1,200,OK,Thread Group 1-435,text,true,,196,16521503,9,9,http://localhost:5000/api/tasks,224,0,1
1681595321263,156,HTTP Request compresion 1,200,OK,Thread Group 1-436,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,155,0,2
1681595321460,273,HTTP Request compresion 1,200,OK,Thread Group 1-437,text,true,,196,16521487,9,9,http://localhost:5000/api/tasks,273,0,2
1681595321650,201,HTTP Request compresion 1,200,OK,Thread Group 1-438,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,201,0,2
1681595321856,176,HTTP Request compresion 1,200,OK,Thread Group 1-439,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,176,0,2
1681595322065,187,HTTP Request compresion 1,200,OK,Thread Group 1-440,text,true,,196,16521515,9,9,http://localhost:5000/api/tasks,187,0,2
1681595322250,181,HTTP Request compresion 1,200,OK,Thread Group 1-441,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,181,0,2
1681595322457,584,HTTP Request compresion 1,200,OK,Thread Group 1-442,text,true,,196,16521519,8,8,http://localhost:5000/api/tasks,584,0,2
1681595323051,389,HTTP Request compresion 1,200,OK,Thread Group 1-443,text,true,,196,16521519,11,11,http://localhost:5000/api/tasks,388,0,2
1681595323051,391,HTTP Request compresion 1,200,OK,Thread Group 1-444,text,true,,196,16521503,10,10,http://localhost:5000/api/tasks,390,0,3
1681595323063,382,HTTP Request compresion 1,200,OK,Thread Group 1-445,text,true,,196,16521499,9,9,http://localhost:5000/api/tasks,381,0,1
1681595323250,225,HTTP Request compresion 1,200,OK,Thread Group 1-446,text,true,,196,16521503,9,9,http://localhost:5000/api/tasks,225,0,1
1681595323453,255,HTTP Request compresion 1,200,OK,Thread Group 1-447,text,true,,196,16521487,9,9,http://localhost:5000/api/tasks,255,0,1
1681595323661,164,HTTP Request compresion 1,200,OK,Thread Group 1-448,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,164,0,2
1681595323851,136,HTTP Request compresion 1,200,OK,Thread Group 1-449,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,136,0,1
1681595324057,154,HTTP Request compresion 1,200,OK,Thread Group 1-450,text,true,,196,16521491,8,8,http://localhost:5000/api/tasks,154,0,2
1681595324248,144,HTTP Request compresion 1,200,OK,Thread Group 1-451,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,144,0,1
1681595324455,146,HTTP Request compresion 1,200,OK,Thread Group 1-452,text,true,,196,16521491,8,8,http://localhost:5000/api/tasks,145,0,2
1681595324663,135,HTTP Request compresion 1,200,OK,Thread Group 1-453,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,135,0,2
1681595324854,131,HTTP Request compresion 1,200,OK,Thread Group 1-454,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,131,0,2
1681595325043,144,HTTP Request compresion 1,200,OK,Thread Group 1-455,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,144,0,1
1681595325249,137,HTTP Request compresion 1,200,OK,Thread Group 1-456,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,137,0,1
1681595325456,165,HTTP Request compresion 1,200,OK,Thread Group 1-457,text,true,,196,16521483,8,8,http://localhost:5000/api/tasks,165,0,2
1681595325646,139,HTTP Request compresion 1,200,OK,Thread Group 1-458,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,139,0,2
1681595325850,109,HTTP Request compresion 1,200,OK,Thread Group 1-459,text,true,,196,16521483,8,8,http://localhost:5000/api/tasks,108,0,1
1681595326056,127,HTTP Request compresion 1,200,OK,Thread Group 1-460,text,true,,196,16521523,8,8,http://localhost:5000/api/tasks,127,0,1
1681595326245,122,HTTP Request compresion 1,200,OK,Thread Group 1-461,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,122,0,1
1681595326450,150,HTTP Request compresion 1,200,OK,Thread Group 1-462,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,150,0,2
1681595326641,136,HTTP Request compresion 1,200,OK,Thread Group 1-463,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,136,0,2
1681595326847,129,HTTP Request compresion 1,200,OK,Thread Group 1-464,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,129,0,1
1681595327053,131,HTTP Request compresion 1,200,OK,Thread Group 1-465,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,131,0,1
1681595327258,117,HTTP Request compresion 1,200,OK,Thread Group 1-466,text,true,,196,16521511,8,8,http://localhost:5000/api/tasks,116,0,1
1681595327449,122,HTTP Request compresion 1,200,OK,Thread Group 1-467,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,121,0,1
1681595327655,132,HTTP Request compresion 1,200,OK,Thread Group 1-468,text,true,,196,16521523,8,8,http://localhost:5000/api/tasks,132,0,2
1681595327847,129,HTTP Request compresion 1,200,OK,Thread Group 1-469,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,129,0,1
1681595328053,167,HTTP Request compresion 1,200,OK,Thread Group 1-470,text,true,,196,16521511,8,8,http://localhost:5000/api/tasks,167,0,2
1681595328249,165,HTTP Request compresion 1,200,OK,Thread Group 1-471,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,164,0,1
1681595328449,108,HTTP Request compresion 1,200,OK,Thread Group 1-472,text,true,,196,16521515,8,8,http://localhost:5000/api/tasks,108,0,1
1681595328653,116,HTTP Request compresion 1,200,OK,Thread Group 1-473,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,116,0,1
1681595328857,355,HTTP Request compresion 1,200,OK,Thread Group 1-474,text,true,,196,16521491,9,9,http://localhost:5000/api/tasks,355,0,1
1681595329064,271,HTTP Request compresion 1,200,OK,Thread Group 1-475,text,true,,196,16521507,9,9,http://localhost:5000/api/tasks,271,0,2
1681595329258,157,HTTP Request compresion 1,200,OK,Thread Group 1-476,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,157,0,1
1681595329459,148,HTTP Request compresion 1,200,OK,Thread Group 1-477,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,148,0,2
1681595329649,149,HTTP Request compresion 1,200,OK,Thread Group 1-478,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,149,0,1
1681595329855,139,HTTP Request compresion 1,200,OK,Thread Group 1-479,text,true,,196,16521503,8,8,http://localhost:5000/api/tasks,139,0,1
1681595330062,141,HTTP Request compresion 1,200,OK,Thread Group 1-480,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,140,0,0
1681595330255,131,HTTP Request compresion 1,200,OK,Thread Group 1-481,text,true,,196,16521495,8,8,http://localhost:5000/api/tasks,130,0,1
1681595330457,209,HTTP Request compresion 1,200,OK,Thread Group 1-482,text,true,,196,16521503,9,9,http://localhost:5000/api/tasks,209,0,2
1681595330664,145,HTTP Request compresion 1,200,OK,Thread Group 1-483,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,144,0,1
1681595330853,123,HTTP Request compresion 1,200,OK,Thread Group 1-484,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,123,0,1
1681595331061,111,HTTP Request compresion 1,200,OK,Thread Group 1-485,text,true,,196,16521491,8,8,http://localhost:5000/api/tasks,111,0,1
1681595331267,121,HTTP Request compresion 1,200,OK,Thread Group 1-486,text,true,,196,16521499,8,8,http://localhost:5000/api/tasks,121,0,1
1681595331456,159,HTTP Request compresion 1,200,OK,Thread Group 1-487,text,true,,196,16521507,8,8,http://localhost:5000/api/tasks,159,0,1
1681595331726,446,HTTP Request compresion 1,200,OK,Thread Group 1-488,text,true,,196,16521523,10,10,http://localhost:5000/api/tasks,446,0,2
1681595331870,3362,HTTP Request compresion 1,200,OK,Thread Group 1-489,text,true,,196,16521515,19,19,http://localhost:5000/api/tasks,3362,0,2
1681595312065,23195,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-390,text,false,,2741,0,18,18,http://localhost:5000/api/tasks,0,0,23194
1681595332058,3654,HTTP Request compresion 1,200,OK,Thread Group 1-490,text,true,,196,16521495,17,17,http://localhost:5000/api/tasks,3654,0,1
1681595332521,3194,HTTP Request compresion 1,200,OK,Thread Group 1-492,text,true,,196,16521491,16,16,http://localhost:5000/api/tasks,3193,0,1
1681595333275,2443,HTTP Request compresion 1,200,OK,Thread Group 1-496,text,true,,196,16521523,15,15,http://localhost:5000/api/tasks,2443,0,1
1681595332521,3202,HTTP Request compresion 1,200,OK,Thread Group 1-491,text,true,,196,16521515,14,14,http://localhost:5000/api/tasks,3202,0,2
1681595332867,2859,HTTP Request compresion 1,200,OK,Thread Group 1-494,text,true,,196,16521519,13,13,http://localhost:5000/api/tasks,2859,0,1
1681595333082,2647,HTTP Request compresion 1,200,OK,Thread Group 1-495,text,true,,196,16521483,12,12,http://localhost:5000/api/tasks,2647,0,3
1681595333465,2267,HTTP Request compresion 1,200,OK,Thread Group 1-497,text,true,,196,16521483,11,11,http://localhost:5000/api/tasks,2267,0,1
1681595332661,3076,HTTP Request compresion 1,200,OK,Thread Group 1-493,text,true,,196,16521483,10,10,http://localhost:5000/api/tasks,3075,0,2
1681595333670,2069,HTTP Request compresion 1,200,OK,Thread Group 1-498,text,true,,196,16521491,9,9,http://localhost:5000/api/tasks,2069,0,1
1681595333860,1882,HTTP Request compresion 1,200,OK,Thread Group 1-499,text,true,,196,16521487,8,8,http://localhost:5000/api/tasks,1882,0,1
1681595334068,1748,HTTP Request compresion 1,200,OK,Thread Group 1-500,text,true,,196,16521483,7,7,http://localhost:5000/api/tasks,1748,0,1
1681595316456,23069,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-412,text,false,,2741,0,6,6,http://localhost:5000/api/tasks,0,0,23069
1681595316658,23058,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-413,text,false,,2741,0,5,5,http://localhost:5000/api/tasks,0,0,23058
1681595316855,23069,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-414,text,false,,2741,0,4,4,http://localhost:5000/api/tasks,0,0,23069
1681595317082,23065,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-415,text,false,,2741,0,3,3,http://localhost:5000/api/tasks,0,0,23064
1681595317245,23091,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-416,text,false,,2741,0,2,2,http://localhost:5000/api/tasks,0,0,23091
1681595317446,23082,HTTP Request compresion 1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:5000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-417,text,false,,2741,0,1,1,http://localhost:5000/api/tasks,0,0,23082
